task_id,model,dataset,seq_len,pred_len,seed,profile,config_source,completion_status,mse,mae,mape,rmse,param_count,t_train,t_inf,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,strict_eval,strict_protocol_version,result_dir,checkpoint_path,metrics_path,config_path,audit_error
46,PhaseFormer,ETTh1,720,336,2026,phase_p24_l3_d4_h1_r8,completion_0716v2_locked_profile,ok,0.4287572259034506,0.4251908325323618,8.852274952773788,0.6547955603877065,2122,63.030171394348145,2.1534409523010254,0.24695427813164686,35.84814453125,71.4560546875,2545,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h336_s2026_PhaseFormer_ETTh1_ftM_sl720_pl336_cycle24_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h336_s2026_PhaseFormer_ETTh1_ftM_sl720_pl336_cycle24_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h336_s2026_PhaseFormer_ETTh1_ftM_sl720_pl336_cycle24_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h336_s2026_PhaseFormer_ETTh1_ftM_sl720_pl336_cycle24_seed2026/phaseformer_seed2026_config.json,
47,PhaseFormer,ETTh1,720,720,2026,phase_p24_l3_d32_h2_r16,completion_0716v2_locked_profile,ok,0.4180024960740493,0.44093329274369464,9.106482442223347,0.6465311253714312,60762,94.75905585289001,2.159458637237549,0.2762434883794132,40.37744140625,93.19140625,2161,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h720_s2026_PhaseFormer_ETTh1_ftM_sl720_pl720_cycle24_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h720_s2026_PhaseFormer_ETTh1_ftM_sl720_pl720_cycle24_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h720_s2026_PhaseFormer_ETTh1_ftM_sl720_pl720_cycle24_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh1_l720_h720_s2026_PhaseFormer_ETTh1_ftM_sl720_pl720_cycle24_seed2026/phaseformer_seed2026_config.json,
48,PhaseFormer,ETTh2,720,96,2026,phase_p24_l1_d8_h1_r8,completion_0716v2_locked_profile,ok,0.28232705783498463,0.343274166982845,1.4458536713957062,0.5313445754263278,1716,86.42302536964417,1.8639345169067383,0.15494995331433492,35.21142578125,68.552734375,2785,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h96_s2026_PhaseFormer_ETTh2_ftM_sl720_pl96_cycle24_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h96_s2026_PhaseFormer_ETTh2_ftM_sl720_pl96_cycle24_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h96_s2026_PhaseFormer_ETTh2_ftM_sl720_pl96_cycle24_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h96_s2026_PhaseFormer_ETTh2_ftM_sl720_pl96_cycle24_seed2026/phaseformer_seed2026_config.json,
49,PhaseFormer,ETTh2,720,192,2026,phase_p24_l1_d8_h1_r8,completion_0716v2_locked_profile,ok,0.34483130051512717,0.381016016639694,1.5494435329896068,0.587223382125684,1752,81.19213509559631,1.8663840293884277,0.16115068986154013,35.45166015625,68.751953125,2689,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h192_s2026_PhaseFormer_ETTh2_ftM_sl720_pl192_cycle24_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h192_s2026_PhaseFormer_ETTh2_ftM_sl720_pl192_cycle24_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h192_s2026_PhaseFormer_ETTh2_ftM_sl720_pl192_cycle24_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h192_s2026_PhaseFormer_ETTh2_ftM_sl720_pl192_cycle24_seed2026/phaseformer_seed2026_config.json,
50,PhaseFormer,ETTh2,720,336,2026,phase_p24_l1_d8_h1_r8,completion_0716v2_locked_profile,ok,0.3701070621623775,0.4046840989508938,1.7412123927124015,0.6083642512199229,1806,73.55926275253296,1.3875882625579834,0.11007169557530397,35.81201171875,69.05078125,2545,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h336_s2026_PhaseFormer_ETTh2_ftM_sl720_pl336_cycle24_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h336_s2026_PhaseFormer_ETTh2_ftM_sl720_pl336_cycle24_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h336_s2026_PhaseFormer_ETTh2_ftM_sl720_pl336_cycle24_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h336_s2026_PhaseFormer_ETTh2_ftM_sl720_pl336_cycle24_seed2026/phaseformer_seed2026_config.json,
51,PhaseFormer,ETTh2,720,720,2026,phase_p24_l1_d4_h1_r4,completion_0716v2_locked_profile,ok,0.4098819425669797,0.4398836830649663,2.1086953259639145,0.6402202297389389,718,65.07014632225037,1.7629876136779785,0.18828142471691228,36.38134765625,69.57177734375,2161,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h720_s2026_PhaseFormer_ETTh2_ftM_sl720_pl720_cycle24_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h720_s2026_PhaseFormer_ETTh2_ftM_sl720_pl720_cycle24_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h720_s2026_PhaseFormer_ETTh2_ftM_sl720_pl720_cycle24_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTh2_l720_h720_s2026_PhaseFormer_ETTh2_ftM_sl720_pl720_cycle24_seed2026/phaseformer_seed2026_config.json,
52,PhaseFormer,ETTm1,720,96,2026,phase_p24_l2_d8_h1_r8,completion_0716v2_locked_profile,ok,0.29532520196321277,0.3455300111006587,2.170397387775134,0.5434383147729029,3666,527.4467353820801,3.4915049076080322,0.10972522730537623,35.701171875,71.10888671875,11425,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h96_s2026_PhaseFormer_ETTm1_ftM_sl720_pl96_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h96_s2026_PhaseFormer_ETTm1_ftM_sl720_pl96_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h96_s2026_PhaseFormer_ETTm1_ftM_sl720_pl96_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h96_s2026_PhaseFormer_ETTm1_ftM_sl720_pl96_cycle96_seed2026/phaseformer_seed2026_config.json,
53,PhaseFormer,ETTm1,720,192,2026,phase_p24_l2_d8_h1_r8,completion_0716v2_locked_profile,ok,0.324119122011441,0.36051558824815566,2.2097781602522035,0.5693146072352623,3702,507.6018509864807,4.068242788314819,0.12383200990992033,35.94140625,71.26708984375,11329,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h192_s2026_PhaseFormer_ETTm1_ftM_sl720_pl192_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h192_s2026_PhaseFormer_ETTm1_ftM_sl720_pl192_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h192_s2026_PhaseFormer_ETTm1_ftM_sl720_pl192_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h192_s2026_PhaseFormer_ETTm1_ftM_sl720_pl192_cycle96_seed2026/phaseformer_seed2026_config.json,
54,PhaseFormer,ETTm1,720,336,2026,phase_p24_l1_d8_h1_r8,completion_0716v2_locked_profile,ok,0.35953996713265846,0.3813702611680565,2.310427062555158,0.5996165167276986,1806,226.13648223876953,3.8102948665618896,0.09202516620464966,35.81201171875,69.05078125,11185,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h336_s2026_PhaseFormer_ETTm1_ftM_sl720_pl336_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h336_s2026_PhaseFormer_ETTm1_ftM_sl720_pl336_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h336_s2026_PhaseFormer_ETTm1_ftM_sl720_pl336_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h336_s2026_PhaseFormer_ETTm1_ftM_sl720_pl336_cycle96_seed2026/phaseformer_seed2026_config.json,
55,PhaseFormer,ETTm1,720,720,2026,phase_p24_l2_d8_h1_r8,completion_0716v2_locked_profile,ok,0.41194357698596507,0.41101613942179704,2.4606833925650426,0.6418283080279064,3900,363.35109663009644,3.978654384613037,0.1242414535258323,37.26318359375,72.3232421875,10801,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h720_s2026_PhaseFormer_ETTm1_ftM_sl720_pl720_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h720_s2026_PhaseFormer_ETTm1_ftM_sl720_pl720_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h720_s2026_PhaseFormer_ETTm1_ftM_sl720_pl720_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm1_l720_h720_s2026_PhaseFormer_ETTm1_ftM_sl720_pl720_cycle96_seed2026/phaseformer_seed2026_config.json,
56,PhaseFormer,ETTm2,720,96,2026,phase_p24_l2_d8_h1_r8,completion_0716v2_locked_profile,ok,0.17398087677521226,0.2632271891138953,1.047368731186023,0.41711014945121183,3666,228.82841086387634,4.177942991256714,0.12913987860266993,35.701171875,71.10888671875,11425,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h96_s2026_PhaseFormer_ETTm2_ftM_sl720_pl96_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h96_s2026_PhaseFormer_ETTm2_ftM_sl720_pl96_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h96_s2026_PhaseFormer_ETTm2_ftM_sl720_pl96_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h96_s2026_PhaseFormer_ETTm2_ftM_sl720_pl96_cycle96_seed2026/phaseformer_seed2026_config.json,
57,PhaseFormer,ETTm2,720,192,2026,phase_p24_l1_d8_h1_r8,completion_0716v2_locked_profile,ok,0.22160574427523363,0.29362745895420284,1.1417993948818566,0.4707501930697784,1752,298.2115845680237,3.56636905670166,0.08485158972796626,35.45166015625,68.751953125,11329,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h192_s2026_PhaseFormer_ETTm2_ftM_sl720_pl192_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h192_s2026_PhaseFormer_ETTm2_ftM_sl720_pl192_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h192_s2026_PhaseFormer_ETTm2_ftM_sl720_pl192_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h192_s2026_PhaseFormer_ETTm2_ftM_sl720_pl192_cycle96_seed2026/phaseformer_seed2026_config.json,
58,PhaseFormer,ETTm2,720,336,2026,phase_p24_l1_d8_h1_r8,completion_0716v2_locked_profile,ok,0.27044478302063685,0.32573638202474164,1.2411088304902997,0.5200430588140148,1806,210.77352023124695,3.1576590538024902,0.07978225781067716,35.81201171875,69.05078125,11185,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h336_s2026_PhaseFormer_ETTm2_ftM_sl720_pl336_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h336_s2026_PhaseFormer_ETTm2_ftM_sl720_pl336_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h336_s2026_PhaseFormer_ETTm2_ftM_sl720_pl336_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h336_s2026_PhaseFormer_ETTm2_ftM_sl720_pl336_cycle96_seed2026/phaseformer_seed2026_config.json,
59,PhaseFormer,ETTm2,720,720,2026,phase_p24_l1_d8_h1_r8,completion_0716v2_locked_profile,ok,0.35522407669980327,0.38078972317426246,1.4289979117142393,0.5960067757163532,1950,195.9529252052307,3.69698166847229,0.0863383345465825,36.7734375,69.97119140625,10801,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h720_s2026_PhaseFormer_ETTm2_ftM_sl720_pl720_cycle96_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h720_s2026_PhaseFormer_ETTm2_ftM_sl720_pl720_cycle96_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h720_s2026_PhaseFormer_ETTm2_ftM_sl720_pl720_cycle96_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_ETTm2_l720_h720_s2026_PhaseFormer_ETTm2_ftM_sl720_pl720_cycle96_seed2026/phaseformer_seed2026_config.json,
60,PhaseFormer,weather,720,96,2026,phase_p24_l3_d8_h1_r8,locked_0713v1_0716v1_reproduction_profile,ok,0.14770661322495673,0.1919446193285254,11.298407926638367,0.38432618076961234,5616,622.0823605060577,2.807739496231079,0.17079082152958977,40.45166015625,89.8271484375,10444,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle144_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle144_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle144_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle144_seed2026/phaseformer_seed2026_config.json,
61,PhaseFormer,weather,720,192,2026,phase_p24_l2_d8_h1_r8,locked_0713v1_0716v1_reproduction_profile,ok,0.19423296628738462,0.23888019506888716,12.458178418595658,0.44071869291803883,3702,219.88375616073608,1.9943373203277588,0.10182944442530548,41.083984375,82.91748046875,10348,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle144_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle144_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle144_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle144_seed2026/phaseformer_seed2026_config.json,
62,PhaseFormer,weather,720,336,2026,phase_p24_l2_d8_h1_r8,locked_0713v1_0716v1_reproduction_profile,ok,0.24393522620636165,0.2798689333543606,12.670410893014981,0.49389799170108156,3756,286.85666131973267,2.099443197250366,0.10472552600693284,42.0595703125,83.87744140625,10204,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle144_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle144_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle144_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle144_seed2026/phaseformer_seed2026_config.json,
63,PhaseFormer,weather,720,720,2026,phase_p24_l2_d8_h1_r8,locked_0713v1_0716v1_reproduction_profile,ok,0.3140812773179363,0.3306505031931593,14.858612315160794,0.5604295471492704,3900,273.6997916698456,2.3513875007629395,0.12087055355181933,44.81005859375,87.46484375,9820,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle144_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle144_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle144_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_weather_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle144_seed2026/phaseformer_seed2026_config.json,
64,PhaseFormer,electricity,720,96,2026,phase_p24_l2_d8_h1_r8,locked_0713v1_0716v1_reproduction_profile,ok,0.1295508252879051,0.2215672930333046,2.2131108088205322,0.35993169530885316,3666,635.2609875202179,2.893965244293213,0.17817974602104872,154.9326171875,343.35498046875,5165,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026/phaseformer_seed2026_config.json,
65,PhaseFormer,electricity,720,192,2026,phase_p24_l1_d128_h4_r4,locked_0713v1_0716v1_reproduction_profile,ok,0.14507811945036367,0.23447125604167182,2.4474510237202853,0.3808912173447475,273160,533.4228136539459,3.6223363876342773,0.2759946731072504,828.255859375,1665.09619140625,5069,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026/phaseformer_seed2026_config.json,
66,PhaseFormer,electricity,720,336,2026,phase_p24_l2_d8_h1_r8,locked_0713v1_0716v1_reproduction_profile,ok,0.16677378918432337,0.25915032646171965,2.4579639926866625,0.4083794671433952,3756,541.0984275341034,3.6621527671813965,0.19457810107490928,179.4716796875,370.02587890625,4925,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026/phaseformer_seed2026_config.json,
67,PhaseFormer,electricity,720,720,2026,phase_p24_l1_d128_h4_r4,locked_0713v1_0716v1_reproduction_profile,ok,0.19833727028038967,0.2842105251104907,2.923275744066816,0.44535072727052966,275998,556.8152918815613,5.069611549377441,0.31970073085973943,878.75390625,1695.89013671875,4541,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_electricity_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026/phaseformer_seed2026_config.json,
68,PhaseFormer,traffic,720,96,2026,phase_p24_l2_d32_h8_r1,completion_0716v2_locked_profile,ok,0.35876341035422427,0.2315320857737469,2.082880170501958,0.5989686221783443,37154,1168.9642660617828,9.128834009170532,0.6391635411007616,208.63427734375,541.37353515625,3413,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h96_s2026_PhaseFormer_custom_ftM_sl720_pl96_cycle168_seed2026/phaseformer_seed2026_config.json,
