status,backbone,dataset,seq_len,pred_len,seed,baseline_mse,stack_mse,delta_mse,delta_mse_pct,baseline_mae,stack_mae,val_mse,baseline_params,added_params,total_params,param_increase_pct,baseline_real_scalar_equiv,total_real_scalar_equiv,fusion_gate,base_lr,adapter_lr,loss,alpha,lpf,period_len,latent_dim,phase_layers,t_train_seconds,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,train_job_id,train_job_state,train_job_elapsed,test_job_id,test_job_state,test_job_elapsed,baseline_summary_path,metrics_path,checkpoint_path,audit_errors,run_id,code_sha256
ok,phaseformer,weather,720,96,2021,0.14861983060836792,0.14907023115442591,0.00045040054605799407,0.30305548338623567,0.19356034696102142,0.19594922600692843,0.38771215145779453,5616,3441,9057,61.27136752136752,5616,9057,0.05409015715122223,0.001,0.005,huber,,,24,8,3,352.58235144615173,0.21969039559903636,40.34814453125,91.24365234375,10444,28799622,COMPLETED,00:06:05,28799623,COMPLETED,00:00:16,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/weather/phaseformer_weather_sl720_pl96/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl96_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl96_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,weather,720,192,2021,0.19274400174617767,0.19104380519539765,-0.0017001965507800199,-0.8821008879015539,0.23646798729896545,0.23754399619724803,0.4464851371692737,3702,3641,7343,98.35224203133441,3702,7343,0.12270590662956238,0.001,0.005,huber,,,24,8,2,381.6285355091095,0.18830443311239306,40.86279296875,85.09033203125,10348,28799624,COMPLETED,00:06:34,28799625,COMPLETED,00:00:14,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/weather/phaseformer_weather_sl720_pl192/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl192_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl192_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,weather,720,336,2021,0.24509696662425995,0.24152478935976301,-0.003572177264496934,-1.457454701988693,0.2801257371902466,0.2775170379074198,0.5125342761554337,3756,3645,7401,97.04472843450479,3756,7401,0.12338542938232422,0.001,0.005,huber,,,24,8,2,538.1132049560547,0.1875926048273271,41.65966796875,86.818359375,10204,28799626,COMPLETED,00:09:58,28799627,COMPLETED,00:00:15,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/weather/phaseformer_weather_sl720_pl336/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl336_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl336_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,weather,720,720,2021,0.32080233097076416,0.31171979775801967,-0.009082533212744492,-2.83119302321161,0.3350319564342499,0.32923777692488365,0.6038871787648128,3900,3653,7553,93.66666666666667,3900,7553,0.07698056101799011,0.001,0.005,huber,,,24,8,2,240.35786819458008,0.18568634028999845,43.93017578125,91.4228515625,9820,28799628,COMPLETED,00:04:13,28799629,COMPLETED,00:00:15,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/weather/phaseformer_weather_sl720_pl720/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl720_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l720_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl720_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,electricity,96,96,2021,0.18439264595508575,0.15744706845614537,-0.026945577498940387,-14.613151928794263,0.25876283645629883,0.2475215635928362,0.1374232567613565,3016,1269,4285,42.07559681697613,3016,4285,0.24383264780044556,0.002,0.005,huber,,,24,8,2,448.2056453227997,0.17007436677236526,103.02685546875,291.8134765625,5165,28799630,COMPLETED,00:07:56,28799631,COMPLETED,00:01:43,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/electricity/phaseformer_electricity_sl96_pl96/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_electricity_l96_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl96_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_electricity_l96_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl96_cycle168_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,electricity,96,192,2021,0.17802974581718445,0.1642063528405958,-0.013823392976588661,-7.764653548842143,0.2567254602909088,0.25233638887816773,0.14203843046317755,269832,1565,271397,0.5799905126152569,269832,271397,0.6587215065956116,0.001,0.005,huber,,,24,128,1,555.3719699382782,0.3743080264642691,786.8779296875,1640.42578125,5069,28815030,COMPLETED,00:09:30,28815031,COMPLETED,00:00:17,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/electricity/phaseformer_electricity_sl96_pl192/run_summary.json,results/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l96_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl192_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l96_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl192_cycle168_seed2021/checkpoint.pth,,a2estacks_phasee_fix0716v1_20260716_142824,42af603a8789ab9a480d18d485f4104d4f5edfce7ef3190bd5724b196e00250c
ok,phaseformer,electricity,96,336,2021,0.2067832499742508,0.18724080215369543,-0.019542447820555364,-9.450691882920324,0.28293779492378235,0.2760092947962791,0.1640446440597359,3106,1565,4671,50.38634900193175,3106,4671,0.573590874671936,0.001,0.005,huber,,,24,8,2,600.722621679306,0.2584903246633292,124.07958984375,328.14013671875,4925,28815032,COMPLETED,00:10:15,28815033,COMPLETED,00:00:15,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/electricity/phaseformer_electricity_sl96_pl336/run_summary.json,results/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l96_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl336_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l96_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl336_cycle168_seed2021/checkpoint.pth,,a2estacks_phasee_fix0716v1_20260716_142824,42af603a8789ab9a480d18d485f4104d4f5edfce7ef3190bd5724b196e00250c
ok,phaseformer,electricity,96,720,2021,0.23428267240524292,0.2220752727346957,-0.012207399670547209,-5.210543120932073,0.3066548705101013,0.3029656630313891,0.19214601134922935,272670,1577,274247,0.5783547878387795,272670,274247,-0.15386687219142914,0.001,0.005,huber,,,24,128,1,574.0184195041656,0.38029882233229745,827.87744140625,1670.54833984375,4541,28815034,COMPLETED,00:09:49,28815035,COMPLETED,00:00:14,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/electricity/phaseformer_electricity_sl96_pl720/run_summary.json,results/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l96_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl720_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l96_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl720_cycle168_seed2021/checkpoint.pth,,a2estacks_phasee_fix0716v1_20260716_142824,42af603a8789ab9a480d18d485f4104d4f5edfce7ef3190bd5724b196e00250c
ok,phaseformer,electricity,720,96,2021,0.1284646838903427,0.12746012032977655,-0.001004563560566163,-0.7819764390839564,0.22031667828559875,0.22072947146095256,0.10800153416698462,3666,3765,7431,102.70049099836334,3666,7431,0.0773048996925354,0.002,0.005,huber,,,24,8,2,824.297262430191,0.2259433878962553,152.80859375,367.205078125,5165,28799638,COMPLETED,00:13:59,28799639,COMPLETED,00:00:16,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/electricity/phaseformer_electricity_sl720_pl96/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_electricity_l720_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl96_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_electricity_l720_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl96_cycle168_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,electricity,720,192,2021,0.14652885496616364,0.14453914436763923,-0.0019897105985244024,-1.3578967767023535,0.23618851602077484,0.23477092788070866,0.12035094103995764,273160,4061,277221,1.486674476497291,273160,277221,0.5720010995864868,0.001,0.005,huber,,,24,128,1,545.4810001850128,0.3645347214869245,823.8056640625,1665.796875,5069,28815036,COMPLETED,00:09:18,28815037,COMPLETED,00:00:14,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/electricity/phaseformer_electricity_sl720_pl192/run_summary.json,results/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l720_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl192_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l720_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl192_cycle168_seed2021/checkpoint.pth,,a2estacks_phasee_fix0716v1_20260716_142824,42af603a8789ab9a480d18d485f4104d4f5edfce7ef3190bd5724b196e00250c
ok,phaseformer,electricity,720,336,2021,0.16611619293689728,0.16407484999703997,-0.0020413429398573046,-1.2288645096945796,0.2581985294818878,0.2582107784303576,0.14007830793395987,3756,4061,7817,108.12034078807241,3756,7817,0.2517547607421875,0.001,0.005,huber,,,24,8,2,540.9351365566254,0.28083166741023813,171.9677734375,405.42724609375,4925,28815038,COMPLETED,00:09:12,28815039,COMPLETED,00:00:19,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/electricity/phaseformer_electricity_sl720_pl336/run_summary.json,results/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l720_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl336_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l720_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl336_cycle168_seed2021/checkpoint.pth,,a2estacks_phasee_fix0716v1_20260716_142824,42af603a8789ab9a480d18d485f4104d4f5edfce7ef3190bd5724b196e00250c
ok,phaseformer,electricity,720,720,2021,0.19881898164749146,0.19594811345567756,-0.0028708681918138967,-1.4439608170330447,0.28455981612205505,0.28372927449076396,0.1670442762941304,275998,4073,280071,1.475735331415445,275998,280071,0.4420919418334961,0.001,0.005,huber,,,24,128,1,564.0773024559021,0.37999878387485564,864.69189453125,1695.99462890625,4541,28815040,COMPLETED,00:09:38,28815041,COMPLETED,00:00:19,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/phaseformer/electricity/phaseformer_electricity_sl720_pl720/run_summary.json,results/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l720_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl720_cycle168_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_phasee_fix0716v1_20260716_142824_phaseformer_electricity_l720_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl720_pl720_cycle168_seed2021/checkpoint.pth,,a2estacks_phasee_fix0716v1_20260716_142824,42af603a8789ab9a480d18d485f4104d4f5edfce7ef3190bd5724b196e00250c
