arm,dataset,seq_len,pred_len,seed,status,val_mse,mse,mae,cut_freq,periods,exit_code,job_id,log_file,val_mae,val_mae_seg0,val_mae_seg1,val_mae_seg2,val_mae_seg3,val_mse_seg0,val_mse_seg1,val_mse_seg2,val_mse_seg3
phase6_asx_individual_period,ETTm1,96,192,2026,ok,0.5311319,0.38977012038230896,0.39351698756217957,7,96+672,0,28523310,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl192_sd2026.log,0.4786915,0.4490833,0.5672017,0.4673428,0.4311485,0.4464889,0.7007356,0.544959,0.4324582
phase6_asx_individual_period,ETTm1,96,336,2024,ok,0.6796475,0.4196820557117462,0.41268664598464966,7,96+672,0,28523295,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl336_sd2024.log,0.5432514,0.5278731,0.6453597,0.5139725,0.4858057,0.6090797,0.8759507,0.6841015,0.5517828
phase6_asx_individual_period,ETTm1,96,336,2025,ok,0.6790386,0.41957196593284607,0.41249996423721313,7,96+672,0,28523303,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl336_sd2025.log,0.5431259,0.5277363,0.6452122,0.5137739,0.4857869,0.6090912,0.8758171,0.6838365,0.5519378
phase6_asx_individual_period,ETTm1,96,336,2026,ok,0.6796715,0.41961926221847534,0.41253408789634705,7,96+672,0,28523311,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl336_sd2026.log,0.5431032,0.5277002,0.6451781,0.5138092,0.4857308,0.6089411,0.8757294,0.6839397,0.5518175
phase6_asx_individual_period,ETTm1,96,720,2024,ok,0.996679,0.4824952781200409,0.4454558193683624,7,96+672,0,28523296,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl720_sd2024.log,0.6570264,0.6629933,0.7460929,0.6318409,0.587176,0.9568204,1.1985356,1.0316883,0.8033418
phase6_asx_individual_period,ETTm1,96,720,2025,ok,0.9966738,0.48260992765426636,0.44561949372291565,7,96+672,0,28523304,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl720_sd2025.log,0.6571033,0.6631108,0.7460806,0.6319356,0.5872842,0.9567528,1.1983668,1.0319631,0.8033279
phase6_asx_individual_period,ETTm1,96,720,2026,ok,0.9964643,0.4824766516685486,0.4454403519630432,7,96+672,0,28523312,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl720_sd2026.log,0.657043,0.6630771,0.7461013,0.6318498,0.5871416,0.957043,1.1984851,1.0315161,0.803176
phase6_asx_individual_period,ETTm1,96,96,2024,ok,0.4071321,0.3555256426334381,0.37991592288017273,7,96+672,0,28523293,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl96_sd2024.log,0.4198761,0.3931154,0.4903738,0.4098771,0.3861473,0.3381707,0.5500048,0.3968209,0.3447111
phase6_asx_individual_period,ETTm1,96,96,2025,ok,0.4072982,0.3556974530220032,0.3799259662628174,7,96+672,0,28523301,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl96_sd2025.log,0.4200578,0.3933251,0.4906398,0.4100116,0.3862641,0.3381094,0.5502101,0.3969592,0.3448704
phase6_asx_individual_period,ETTm1,96,96,2026,ok,0.4078271,0.35609108209609985,0.38062578439712524,7,96+672,0,28523309,logs/AsySpecX_phase6/phase6_asx_individual_period_ETTm1_sl96_pl96_sd2026.log,0.4205405,0.3938713,0.4910583,0.4104265,0.3868151,0.3387474,0.5507521,0.397217,0.3453626
phase6_asx_individual_period,PEMS04,96,12,2024,ok,0.1285169,0.1206849217414856,0.2319168895483017,49,24,0,28523389,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl12_sd2024.log,0.2409849,0.251506,0.2251919,0.2409617,0.2462862,0.1416446,0.1116453,0.1317629,0.1292266
phase6_asx_individual_period,PEMS04,96,12,2025,ok,0.1285639,0.12068444490432739,0.2318974733352661,49,24,0,28523393,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl12_sd2025.log,0.2409732,0.2514971,0.2251849,0.2409399,0.2462769,0.1416471,0.1116575,0.1317587,0.1292315
phase6_asx_individual_period,PEMS04,96,12,2026,ok,0.1284572,0.12068396061658859,0.23185226321220398,49,24,0,28523397,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl12_sd2026.log,0.24093,0.2514676,0.2251256,0.240904,0.2462293,0.1416561,0.1116425,0.1317641,0.1292348
phase6_asx_individual_period,PEMS04,96,24,2024,ok,0.2440788,0.2242724895477295,0.321188360452652,49,24,0,28523390,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl24_sd2024.log,0.3360038,0.3569239,0.3061615,0.3348551,0.3460864,0.2809883,0.1971445,0.2495297,0.2493242
phase6_asx_individual_period,PEMS04,96,24,2025,ok,0.2440837,0.22425544261932373,0.32113850116729736,49,24,0,28523394,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl24_sd2025.log,0.3359551,0.3568948,0.306106,0.3348106,0.3460209,0.2810158,0.1971062,0.2495378,0.2493076
phase6_asx_individual_period,PEMS04,96,24,2026,ok,0.2439696,0.22423888742923737,0.3210470974445343,49,24,0,28523398,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl24_sd2026.log,0.3358645,0.356819,0.3059943,0.3347358,0.3459208,0.2810384,0.1970601,0.2495459,0.2492958
phase6_asx_individual_period,PEMS04,96,48,2024,ok,0.5505883,0.5030038952827454,0.5031430125236511,49,24,0,28523391,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl48_sd2024.log,0.5282117,0.5644849,0.4753247,0.5217277,0.5513369,0.6357462,0.43704,0.5465465,0.5849414
phase6_asx_individual_period,PEMS04,96,48,2025,ok,0.5503996,0.5025570392608643,0.5024678111076355,49,24,0,28523395,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl48_sd2025.log,0.5275658,0.5639455,0.4745018,0.5211533,0.5506902,0.6357812,0.436195,0.5463576,0.5846614
phase6_asx_individual_period,PEMS04,96,48,2026,ok,0.5504243,0.5025294423103333,0.5024842023849487,49,24,0,28523399,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl48_sd2026.log,0.5275885,0.5639451,0.4745618,0.5211512,0.5507234,0.6356611,0.4362798,0.5462853,0.584614
phase6_asx_individual_period,PEMS04,96,96,2024,ok,1.1144338,1.0080569982528687,0.7586140632629395,49,24,0,28523392,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl96_sd2024.log,0.8014286,0.8505153,0.7425828,0.7924134,0.8202256,1.2505043,0.9577316,1.0921496,1.1589093
phase6_asx_individual_period,PEMS04,96,96,2025,ok,1.1142417,1.0082297325134277,0.7587436437606812,49,24,0,28523396,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl96_sd2025.log,0.8015488,0.8506297,0.7426859,0.7925699,0.8203326,1.250625,0.9578627,1.0923675,1.1590674
phase6_asx_individual_period,PEMS04,96,96,2026,ok,1.1143175,1.0081169605255127,0.7586882710456848,49,24,0,28523400,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS04_sl96_pl96_sd2026.log,0.801498,0.8505699,0.7426749,0.792497,0.820273,1.2505181,0.957828,1.0922241,1.15892
phase6_asx_individual_period,PEMS08,96,12,2024,ok,0.1308205,0.11735274642705917,0.22667072713375092,49,24,0,28523401,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl12_sd2024.log,0.2359342,0.2447365,0.2353717,0.2224381,0.2411904,0.1399118,0.1265469,0.1185886,0.1382349
phase6_asx_individual_period,PEMS08,96,12,2025,ok,0.1308165,0.11736929416656494,0.22682929039001465,49,24,0,28523405,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl12_sd2025.log,0.2360515,0.2448263,0.2354929,0.2226048,0.2412821,0.1398901,0.1265343,0.1186127,0.1382289
phase6_asx_individual_period,PEMS08,96,12,2026,ok,0.1308178,0.11735306680202484,0.22669865190982819,49,24,0,28523409,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl12_sd2026.log,0.235956,0.2447638,0.2353905,0.2224694,0.2412002,0.1399018,0.1265435,0.1185981,0.1382278
phase6_asx_individual_period,PEMS08,96,24,2024,ok,0.2467669,0.22270241379737854,0.31813666224479675,49,24,0,28523402,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl24_sd2024.log,0.3317782,0.3444042,0.3297188,0.3084312,0.3445585,0.2624451,0.2347728,0.2203692,0.2694806
phase6_asx_individual_period,PEMS08,96,24,2025,ok,0.2467763,0.2226022481918335,0.3177700936794281,49,24,0,28523406,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl24_sd2025.log,0.3314862,0.3441668,0.3294284,0.3080968,0.3442526,0.2625256,0.2347353,0.2203609,0.2694834
phase6_asx_individual_period,PEMS08,96,24,2026,ok,0.2467374,0.2225918471813202,0.3178880512714386,49,24,0,28523410,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl24_sd2026.log,0.3315853,0.344202,0.3295504,0.3081868,0.3444019,0.2624305,0.2347436,0.2203095,0.2694662
phase6_asx_individual_period,PEMS08,96,48,2024,ok,0.5619732,0.5196452140808105,0.509907603263855,49,24,0,28523403,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl48_sd2024.log,0.5265023,0.5430971,0.5251403,0.484998,0.5527735,0.5831766,0.5373246,0.5036915,0.6237
phase6_asx_individual_period,PEMS08,96,48,2025,ok,0.5618668,0.5197975635528564,0.5109059810638428,49,24,0,28523407,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl48_sd2025.log,0.5273795,0.5437755,0.5260682,0.4859852,0.553689,0.5829719,0.5373349,0.5038167,0.623344
phase6_asx_individual_period,PEMS08,96,48,2026,ok,0.5619353,0.5194281935691833,0.5093222856521606,49,24,0,28523411,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl48_sd2026.log,0.5260059,0.5428459,0.5245233,0.4844824,0.5521719,0.5836575,0.5369874,0.5035408,0.6235557
phase6_asx_individual_period,PEMS08,96,96,2024,ok,1.1598775,1.112467646598816,0.7830178737640381,49,24,0,28523404,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl96_sd2024.log,0.7954798,0.807898,0.8082871,0.7353988,0.8303355,1.1331606,1.1674646,1.0507925,1.288093
phase6_asx_individual_period,PEMS08,96,96,2025,ok,1.1598666,1.1124317646026611,0.7829588055610657,49,24,0,28523408,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl96_sd2025.log,0.7954304,0.8078187,0.808248,0.7353308,0.8303239,1.1330411,1.1674973,1.0507897,1.2881386
phase6_asx_individual_period,PEMS08,96,96,2026,ok,1.1598455,1.112433910369873,0.7829948663711548,49,24,0,28523412,logs/AsySpecX_phase6/phase6_asx_individual_period_PEMS08_sl96_pl96_sd2026.log,0.7954602,0.8078601,0.8082749,0.7353666,0.8303393,1.1331239,1.1674342,1.0507417,1.288082
phase6_asx_individual_period,electricity,720,192,2024,ok,0.1312407,0.15753169357776642,0.25590279698371887,181,24+168,0,28523346,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl192_sd2024.log,0.2294435,0.2152987,0.2196891,0.2393444,0.2434648,0.127129,0.1208776,0.1410879,0.1359894
phase6_asx_individual_period,electricity,720,192,2025,ok,0.1312009,0.15751923620700836,0.2558891773223877,181,24+168,0,28523354,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl192_sd2025.log,0.2294346,0.2152946,0.2196952,0.2393187,0.2434531,0.1271182,0.1209004,0.1410414,0.1359663
phase6_asx_individual_period,electricity,720,192,2026,ok,0.131233,0.1575303077697754,0.25591373443603516,181,24+168,0,28523362,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl192_sd2026.log,0.2294434,0.2152994,0.2196918,0.2393363,0.2434695,0.1271094,0.1208726,0.1410761,0.1359755
phase6_asx_individual_period,electricity,720,336,2024,ok,0.1459391,0.17195919156074524,0.27042752504348755,181,24+168,0,28523347,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl336_sd2024.log,0.2428103,0.2313154,0.2367126,0.2537702,0.2494629,0.1464916,0.1377222,0.1557201,0.1444841
phase6_asx_individual_period,electricity,720,336,2025,ok,0.1458849,0.17196816205978394,0.2704448699951172,181,24+168,0,28523355,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl336_sd2025.log,0.2428165,0.2313192,0.2367377,0.2537798,0.2494495,0.1464778,0.1377281,0.1557365,0.1444377
phase6_asx_individual_period,electricity,720,336,2026,ok,0.1458898,0.1719585359096527,0.27044618129730225,181,24+168,0,28523363,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl336_sd2026.log,0.2428323,0.2313273,0.2367605,0.2537806,0.249481,0.146476,0.1377602,0.1557339,0.1444648
phase6_asx_individual_period,electricity,720,720,2024,ok,0.1771063,0.20617207884788513,0.29890045523643494,181,24+168,0,28523348,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl720_sd2024.log,0.2685557,0.2788969,0.2578593,0.2730846,0.2643606,0.2089784,0.1609218,0.1753916,0.1639459
phase6_asx_individual_period,electricity,720,720,2025,ok,0.1771635,0.20621216297149658,0.2989007830619812,181,24+168,0,28523356,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl720_sd2025.log,0.2685254,0.2788995,0.2578075,0.2730492,0.2643237,0.2090185,0.1608743,0.1753587,0.1639103
phase6_asx_individual_period,electricity,720,720,2026,ok,0.1771416,0.20623630285263062,0.29889845848083496,181,24+168,0,28523364,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl720_sd2026.log,0.2685202,0.2788815,0.2577787,0.2731009,0.2642978,0.2090075,0.160817,0.1754487,0.1638948
phase6_asx_individual_period,electricity,720,96,2024,ok,0.1186958,0.14145955443382263,0.24263016879558563,181,24+168,0,28523345,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl96_sd2024.log,0.2180727,0.2072298,0.2070618,0.2245933,0.2334228,0.1156569,0.1089214,0.1268729,0.1237555
phase6_asx_individual_period,electricity,720,96,2025,ok,0.1186998,0.14144466817378998,0.24261541664600372,181,24+168,0,28523353,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl96_sd2025.log,0.2180766,0.2072431,0.2070546,0.2245913,0.2334345,0.1156909,0.10893,0.1268726,0.1237678
phase6_asx_individual_period,electricity,720,96,2026,ok,0.1186458,0.1414840966463089,0.24264517426490784,181,24+168,0,28523361,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl720_pl96_sd2026.log,0.2180758,0.2072106,0.2070702,0.2246001,0.2334394,0.1156484,0.1089416,0.1268939,0.1237791
phase6_asx_individual_period,electricity,96,192,2024,ok,0.1698394,0.19456540048122406,0.2810384929180145,25,24+168,0,28523342,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl192_sd2024.log,0.2571215,0.2491796,0.2434889,0.2675133,0.2683174,0.1737742,0.1564829,0.1789419,0.1704715
phase6_asx_individual_period,electricity,96,192,2025,ok,0.1698118,0.19455565512180328,0.28106093406677246,25,24+168,0,28523350,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl192_sd2025.log,0.2571324,0.2491657,0.2435121,0.2675278,0.2683366,0.1737103,0.1565085,0.1789532,0.1705168
phase6_asx_individual_period,electricity,96,192,2026,ok,0.169745,0.19456999003887177,0.28104832768440247,25,24+168,0,28523358,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl192_sd2026.log,0.2571045,0.2491597,0.2434658,0.2674983,0.2683073,0.1737439,0.1564908,0.1789202,0.1704749
phase6_asx_individual_period,electricity,96,336,2024,ok,0.1838534,0.2089204043149948,0.2950945198535919,25,24+168,0,28523343,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl336_sd2024.log,0.2698576,0.2612192,0.2587955,0.2826235,0.276807,0.1885176,0.172016,0.1928875,0.1831231
phase6_asx_individual_period,electricity,96,336,2025,ok,0.1838958,0.20889464020729065,0.2950773239135742,25,24+168,0,28523351,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl336_sd2025.log,0.2698415,0.2611927,0.2587855,0.2826044,0.2767983,0.1885187,0.1720582,0.1929006,0.1831406
phase6_asx_individual_period,electricity,96,336,2026,ok,0.1839055,0.20889762043952942,0.295087605714798,25,24+168,0,28523359,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl336_sd2026.log,0.269843,0.261194,0.2587744,0.2826105,0.2768083,0.1884826,0.1719807,0.1928736,0.1831145
phase6_asx_individual_period,electricity,96,720,2024,ok,0.2175699,0.2500580847263336,0.3276625871658325,25,24+168,0,28523344,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl720_sd2024.log,0.297461,0.3057822,0.2827464,0.3090883,0.2922098,0.2454162,0.2007585,0.2227315,0.2032673
phase6_asx_individual_period,electricity,96,720,2025,ok,0.2174549,0.249677836894989,0.3270584046840668,25,24+168,0,28523352,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl720_sd2025.log,0.2969777,0.305301,0.2823148,0.3086569,0.2916209,0.2454289,0.2006351,0.2225227,0.2029231
phase6_asx_individual_period,electricity,96,720,2026,ok,0.2175543,0.24962133169174194,0.32696643471717834,25,24+168,0,28523360,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl720_sd2026.log,0.296916,0.305241,0.2822567,0.3086162,0.2915325,0.2454472,0.2006424,0.2225035,0.2028876
phase6_asx_individual_period,electricity,96,96,2024,ok,0.1715564,0.19458086788654327,0.27972081303596497,25,24+168,0,28523341,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl96_sd2024.log,0.2570219,0.2569265,0.2451186,0.2613427,0.2646999,0.1837321,0.161193,0.1770356,0.1643114
phase6_asx_individual_period,electricity,96,96,2025,ok,0.1716145,0.1947389543056488,0.2799956202507019,25,24+168,0,28523349,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl96_sd2025.log,0.2572697,0.2571876,0.2453352,0.2615926,0.2649636,0.1839082,0.1613199,0.1772313,0.1645142
phase6_asx_individual_period,electricity,96,96,2026,ok,0.17133,0.19473148882389069,0.2799612879753113,25,24+168,0,28523357,logs/AsySpecX_phase6/phase6_asx_individual_period_electricity_sl96_pl96_sd2026.log,0.2572207,0.2571196,0.245288,0.2615496,0.2649257,0.1839019,0.1613511,0.1772135,0.1644994
phase6_asx_individual_period,traffic,720,192,2024,ok,0.3465459,0.42445144057273865,0.3026232123374939,181,24+168,0,28523370,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl192_sd2024.log,0.2587872,0.2603554,0.2449747,0.2750893,0.2547251,0.2992757,0.2820013,0.4212165,0.3850541
phase6_asx_individual_period,traffic,720,192,2025,ok,0.3463683,0.4244055151939392,0.30265358090400696,181,24+168,0,28523378,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl192_sd2025.log,0.2587957,0.2603923,0.2449714,0.2750929,0.2547219,0.299281,0.2819839,0.4211137,0.3850377
phase6_asx_individual_period,traffic,720,192,2026,ok,0.3460541,0.4244886338710785,0.3026218116283417,181,24+168,0,28523386,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl192_sd2026.log,0.2587671,0.2603962,0.2449781,0.2750368,0.254653,0.299297,0.2819521,0.4209327,0.3846428
phase6_asx_individual_period,traffic,720,336,2024,ok,0.3568176,0.43672865629196167,0.30722498893737793,181,24+168,0,28523371,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl336_sd2024.log,0.2598029,0.2572483,0.2525412,0.2733892,0.2560403,0.2908807,0.3056978,0.4322185,0.3997892
phase6_asx_individual_period,traffic,720,336,2025,ok,0.3567109,0.4369228482246399,0.3071916401386261,181,24+168,0,28523379,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl336_sd2025.log,0.2597461,0.2571689,0.252543,0.2733347,0.255945,0.2909163,0.3058815,0.4318122,0.3993429
phase6_asx_individual_period,traffic,720,336,2026,ok,0.3567804,0.43671914935112,0.3071855306625366,181,24+168,0,28523387,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl336_sd2026.log,0.2597604,0.2571999,0.2525023,0.2733387,0.2560082,0.2908258,0.3056729,0.4321369,0.3998992
phase6_asx_individual_period,traffic,720,720,2024,ok,0.4043721,0.4740614891052246,0.32507267594337463,181,24+168,0,28523372,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl720_sd2024.log,0.2696052,0.2625665,0.2703423,0.2707763,0.274763,0.304844,0.3646155,0.457763,0.4941576
phase6_asx_individual_period,traffic,720,720,2025,ok,0.4048428,0.47411125898361206,0.325143963098526,181,24+168,0,28523380,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl720_sd2025.log,0.2696606,0.2626491,0.2703309,0.2708167,0.2748729,0.3048686,0.3645235,0.4577428,0.4943289
phase6_asx_individual_period,traffic,720,720,2026,ok,0.4045673,0.47402605414390564,0.3250718116760254,181,24+168,0,28523388,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl720_sd2026.log,0.2696007,0.2626097,0.270269,0.2708013,0.2747499,0.3049358,0.3643968,0.4577118,0.4939288
phase6_asx_individual_period,traffic,720,96,2024,ok,0.3458395,0.41499030590057373,0.30027902126312256,181,24+168,0,28523369,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl96_sd2024.log,0.2618218,0.271802,0.2401949,0.2779759,0.2572903,0.3227349,0.2694307,0.4161763,0.3783856
phase6_asx_individual_period,traffic,720,96,2025,ok,0.3461356,0.4151279032230377,0.3003981113433838,181,24+168,0,28523377,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl96_sd2025.log,0.2619535,0.2719485,0.2403336,0.2780967,0.2574111,0.3230032,0.2695688,0.4162389,0.3784654
phase6_asx_individual_period,traffic,720,96,2026,ok,0.3456042,0.41516488790512085,0.30043405294418335,181,24+168,0,28523385,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl720_pl96_sd2026.log,0.2619477,0.2719152,0.2403579,0.2780677,0.257426,0.3228117,0.2695461,0.4160748,0.3784083
phase6_asx_individual_period,traffic,96,192,2024,ok,0.4914011,0.6072339415550232,0.3766416907310486,25,24+168,0,28523366,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl192_sd2024.log,0.3364627,0.3457476,0.3131008,0.3500961,0.3368825,0.453573,0.3995987,0.5592195,0.5579031
phase6_asx_individual_period,traffic,96,192,2025,ok,0.4919742,0.6077326536178589,0.3767050802707672,25,24+168,0,28523374,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl192_sd2025.log,0.3365335,0.3458648,0.3132079,0.3501836,0.3368538,0.4536332,0.399642,0.5590538,0.5579128
phase6_asx_individual_period,traffic,96,192,2026,ok,0.4917253,0.6080118417739868,0.3779236972332001,25,24+168,0,28523382,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl192_sd2026.log,0.3378269,0.3471872,0.3145395,0.3514501,0.3381068,0.4542217,0.4001651,0.5594928,0.5583115
phase6_asx_individual_period,traffic,96,336,2024,ok,0.4916287,0.6141946911811829,0.37918710708618164,25,24+168,0,28523367,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl336_sd2024.log,0.3349133,0.339421,0.3231547,0.349023,0.3280415,0.438771,0.4293035,0.5569095,0.5426822
phase6_asx_individual_period,traffic,96,336,2025,ok,0.4913174,0.613513708114624,0.3790947496891022,25,24+168,0,28523375,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl336_sd2025.log,0.3347768,0.339232,0.3230865,0.3488905,0.3278858,0.4387027,0.4293727,0.5567175,0.5428161
phase6_asx_individual_period,traffic,96,336,2026,ok,0.4915681,0.6141902208328247,0.37984272837638855,25,24+168,0,28523383,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl336_sd2026.log,0.3355374,0.3400866,0.3237727,0.34962,0.3286577,0.4392135,0.4293974,0.5570889,0.5423412
phase6_asx_individual_period,traffic,96,720,2024,ok,0.5444525,0.652858316898346,0.400485634803772,25,24+168,0,28523368,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl720_sd2024.log,0.3554597,0.3615333,0.3411085,0.3444619,0.3747119,0.4731417,0.4833859,0.572226,0.6500181
phase6_asx_individual_period,traffic,96,720,2025,ok,0.5439402,0.6530847549438477,0.399984210729599,25,24+168,0,28523376,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl720_sd2025.log,0.3549906,0.3609971,0.3407627,0.3440971,0.3740822,0.4730506,0.4831519,0.5718489,0.648779
phase6_asx_individual_period,traffic,96,720,2026,ok,0.5444478,0.6531217098236084,0.4006781280040741,25,24+168,0,28523384,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl720_sd2026.log,0.3557476,0.3617389,0.3413779,0.3448635,0.374987,0.4733439,0.4834728,0.5726579,0.649713
phase6_asx_individual_period,traffic,96,96,2024,ok,0.5449497,0.6567928791046143,0.40133845806121826,25,24+168,0,28523365,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl96_sd2024.log,0.3684523,0.3834378,0.3399592,0.3837648,0.3666111,0.5134566,0.4407969,0.6135525,0.6156172
phase6_asx_individual_period,traffic,96,96,2025,ok,0.5449238,0.6571609973907471,0.40116727352142334,25,24+168,0,28523373,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl96_sd2025.log,0.3683704,0.3833637,0.3398164,0.3837322,0.366533,0.5134802,0.4407275,0.6140515,0.6158023
phase6_asx_individual_period,traffic,96,96,2026,ok,0.5458105,0.6578287482261658,0.4013795852661133,25,24+168,0,28523381,logs/AsySpecX_phase6/phase6_asx_individual_period_traffic_sl96_pl96_sd2026.log,0.3685285,0.3834176,0.3399985,0.3838512,0.3668109,0.5134026,0.4407503,0.6151548,0.6177593
phase6_asx_individual_period,weather,720,192,2024,ok,0.4384947,0.19082607328891754,0.2429926097393036,31,144,0,28523322,logs/AsySpecX_phase6/phase6_asx_individual_period_weather_sl720_pl192_sd2024.log,0.3186724,0.2781709,0.3795215,0.2996495,0.3173465,0.2040615,0.8388446,0.2789152,0.4373524
phase6_asx_individual_period,weather,720,192,2025,ok,0.4385381,0.19058558344841003,0.24271003901958466,31,144,0,28523330,logs/AsySpecX_phase6/phase6_asx_individual_period_weather_sl720_pl192_sd2025.log,0.3184201,0.2778245,0.3792358,0.2994554,0.3171635,0.2036108,0.8382661,0.278809,0.4375139
phase6_asx_individual_period,weather,720,192,2026,ok,0.4386735,0.19064827263355255,0.24274002015590668,31,144,0,28523338,logs/AsySpecX_phase6/phase6_asx_individual_period_weather_sl720_pl192_sd2026.log,0.3185177,0.2780662,0.3792717,0.2994765,0.3172552,0.2038959,0.8382936,0.2788489,0.4372752
phase6_asx_individual_period,weather,720,336,2024,ok,0.5029353,0.24051214754581451,0.2820415198802948,31,144,0,28523323,logs/AsySpecX_phase6/phase6_asx_individual_period_weather_sl720_pl336_sd2024.log,0.3617555,0.3379294,0.4250101,0.330695,0.3533808,0.2730605,0.9316595,0.3093285,0.5003393
